id,category
732,Reception Staff Interaction
732,Reception Staff Interaction
733,Telephone Service
733,Online Services & Digital Health
734,Medical Staff Competence
734,Patient Empowerment and Support
735,Telephone Service
735,Reception Staff Interaction
736,Reception Staff Interaction
736,Follow-Up and Continuity of Care
737,Follow-Up and Continuity of Care
737,Telephone Service
738,Reception Staff Interaction
738,Reception Staff Interaction
739,Appointment Accessibility
739,Patient-Doctor Communication
740,Doctor Consultations
740,Patient-Doctor Communication
741,Patient-Doctor Communication
741,Patient-Doctor Communication
742,Follow-Up and Continuity of Care
742,Health Outcome Satisfaction
743,Reception Staff Interaction
743,Patient Empowerment and Support
744,Follow-Up and Continuity of Care
744,Reception Staff Interaction
745,Vaccinations
745,Follow-Up and Continuity of Care
746,Follow-Up and Continuity of Care
746,Follow-Up and Continuity of Care
747,Patient-Doctor Communication
747,Health Outcome Satisfaction
748,Doctor Consultations
748,Telephone Service
749,Patient-Doctor Communication
749,Follow-Up and Continuity of Care
750,Patient-Doctor Communication
750,Telephone Service
751,Patient-Doctor Communication
751,Patient-Doctor Communication
752,Overall Patient Satisfaction
752,Patient-Doctor Communication
753,Reception Staff Interaction
753,Patient Empowerment and Support
754,Patient-Doctor Communication
754,Telephone Service
755,Telephone Service
755,Prescription and Medication Management
756,Reception Staff Interaction
756,Reception Staff Interaction
757,Reception Staff Interaction
757,Reception Staff Interaction
758,Reception Staff Interaction
758,Patient-Doctor Communication
759,Telephone Service
759,Patient Empowerment and Support
760,Telephone Service
760,Telephone Service
761,Reception Staff Interaction
761,Reception Staff Interaction
762,Medical Staff Competence
762,Reception Staff Interaction
763,Patient-Doctor Communication
763,Telehealth Services
764,Telephone Service
764,Telephone Service
765,Patient-Doctor Communication
765,Telephone Service
766,Overall Patient Satisfaction
766,Patient Privacy and Confidentiality
767,Follow-Up and Continuity of Care
767,Patient-Doctor Communication
768,Patient-Doctor Communication
768,Follow-Up and Continuity of Care
769,Follow-Up and Continuity of Care
769,Telephone Service
770,Reception Staff Interaction
770,Patient-Doctor Communication
771,Medical Staff Competence
771,Telephone Service
772,Doctor Consultations
772,Doctor Consultations
773,Follow-Up and Continuity of Care
773,Overall Patient Satisfaction
774,Vaccinations
774,Telephone Service
775,Reception Staff Interaction
775,Patient-Doctor Communication
776,Reception Staff Interaction
776,Patient-Doctor Communication
777,Health Outcome Satisfaction
777,Patient Safety
778,Follow-Up and Continuity of Care
778,Patient-Doctor Communication
779,Patient-Doctor Communication
779,Doctor Consultations
780,Reception Staff Interaction
780,Reception Staff Interaction
781,Reception Staff Interaction
781,Patient-Doctor Communication
782,Reception Staff Interaction
782,Prescription and Medication Management
783,Referral Efficiency
783,Reception Staff Interaction
784,Telephone Service
784,Reception Staff Interaction
785,Doctor Consultations
785,Reception Staff Interaction
786,Follow-Up and Continuity of Care
786,Reception Staff Interaction
787,Telephone Service
787,Reception Staff Interaction
788,Vaccinations
788,Reception Staff Interaction
789,Patient-Doctor Communication
789,Referral Efficiency
790,Reception Staff Interaction
790,Follow-Up and Continuity of Care
791,Follow-Up and Continuity of Care
791,Follow-Up and Continuity of Care
792,Appointment Accessibility
792,Appointment Accessibility
793,Telephone Service
793,Medical Staff Competence
794,Patient-Doctor Communication
794,Doctor Consultations
795,Prescription and Medication Management
795,Patient-Doctor Communication
796,Patient Safety
796,Medical Staff Competence
797,Patient Empowerment and Support
797,Telephone Service
798,Appointment Accessibility
798,Reception Staff Interaction
799,Medical Staff Competence
799,Patient-Doctor Communication
800,Appointment Accessibility
800,Overall Patient Satisfaction
801,Patient-Doctor Communication
801,Follow-Up and Continuity of Care
802,Medical Staff Competence
802,Follow-Up and Continuity of Care
803,Follow-Up and Continuity of Care
803,Doctor Consultations
804,Telephone Service
804,Reception Staff Interaction
805,Reception Staff Interaction
805,Telephone Service
806,Patient Privacy and Confidentiality
806,Facilities and Cleanliness
807,Medical Staff Competence
807,Patient-Doctor Communication
808,Telephone Service
808,Reception Staff Interaction
809,Follow-Up and Continuity of Care
809,Telephone Service
810,Test Results
810,Reception Staff Interaction
811,Referral Efficiency
811,Telephone Service
812,Medical Staff Competence
812,Health Outcome Satisfaction
813,Patient-Doctor Communication
813,Test Results
814,Telephone Service
814,Doctor Consultations
815,Overall Patient Satisfaction
815,Health Outcome Satisfaction
816,Reception Staff Interaction
817,Reception Staff Interaction
818,Patient-Doctor Communication
819,Medical Staff Competence
820,Reception Staff Interaction
821,Overall Patient Satisfaction
822,Prescription and Medication Management
823,Reception Staff Interaction
824,Overall Patient Satisfaction
825,Medical Staff Competence
826,Follow-Up and Continuity of Care
827,Medical Staff Competence
828,Follow-Up and Continuity of Care
829,Patient Participation Group
830,Telephone Service
831,Patient Empowerment and Support
832,Reception Staff Interaction
833,Follow-Up and Continuity of Care
834,Reception Staff Interaction
835,Patient-Doctor Communication
836,Test Results
837,Patient-Doctor Communication
838,Reception Staff Interaction
839,Vaccinations
840,Reception Staff Interaction
841,Prescription and Medication Management
842,Weekend Service Availability
843,Reception Staff Interaction
844,Follow-Up and Continuity of Care
845,Patient-Doctor Communication
846,Prescription and Medication Management
847,Reception Staff Interaction
848,Vaccinations
849,Follow-Up and Continuity of Care
850,Telephone Service
851,Appointment Accessibility
852,Reception Staff Interaction
853,Reception Staff Interaction
854,Follow-Up and Continuity of Care
855,Medical Staff Competence
856,Medical Staff Competence
857,Reception Staff Interaction
858,Reception Staff Interaction
859,Prescription and Medication Management
860,Reception Staff Interaction
861,Reception Staff Interaction
862,Reception Staff Interaction
863,Patient-Doctor Communication
864,Reception Staff Interaction
865,Medical Staff Competence
866,Doctor Consultations
867,Health Outcome Satisfaction
868,Telephone Service
869,Reception Staff Interaction
870,Follow-Up and Continuity of Care
871,Medical Staff Competence
872,Prescription and Medication Management
873,Overall Patient Satisfaction
874,Follow-Up and Continuity of Care
875,Reception Staff Interaction
876,Medical Staff Competence
877,Medical Staff Competence
878,Overall Patient Satisfaction
879,Patient-Doctor Communication
880,Follow-Up and Continuity of Care
881,Patient-Doctor Communication
882,Medical Staff Competence
883,Appointment Accessibility
884,Overall Patient Satisfaction
885,Overall Patient Satisfaction
886,Health Outcome Satisfaction
887,Follow-Up and Continuity of Care
888,Reception Staff Interaction
889,Medical Staff Competence
890,Medical Staff Competence
891,Medical Staff Competence
892,Reception Staff Interaction
893,Overall Patient Satisfaction
894,Patient-Doctor Communication
895,Vaccinations
896,Medical Staff Competence
897,Test Results
898,Patient-Doctor Communication
899,Overall Patient Satisfaction
900,Medical Staff Competence
901,Test Results
902,Medical Staff Competence
903,Overall Patient Satisfaction
904,Test Results
905,Vaccinations
906,Overall Patient Satisfaction
907,Reception Staff Interaction
908,Reception Staff Interaction
909,Follow-Up and Continuity of Care
910,Medical Staff Competence
911,Overall Patient Satisfaction
912,Test Results
913,Doctor Consultations
914,Medical Staff Competence
915,Overall Patient Satisfaction
916,Reception Staff Interaction
917,Medical Staff Competence
918,Follow-Up and Continuity of Care
919,Vaccinations
920,Patient-Doctor Communication
921,Patient-Doctor Communication
922,Patient Empowerment and Support
923,Overall Patient Satisfaction
924,Overall Patient Satisfaction
925,Medical Staff Competence
926,Follow-Up and Continuity of Care
927,Vaccinations
928,Reception Staff Interaction
929,Follow-Up and Continuity of Care
930,Follow-Up and Continuity of Care
931,Follow-Up and Continuity of Care
932,Medical Staff Competence
933,Reception Staff Interaction
934,Telephone Service
935,Follow-Up and Continuity of Care
936,Patient-Doctor Communication
937,Follow-Up and Continuity of Care
938,Medical Staff Competence
939,Doctor Consultations
940,Cancer Screening
941,Reception Staff Interaction
942,Patient-Doctor Communication
943,Telephone Service
944,Patient Participation Group
945,Medical Staff Competence
946,Telephone Service
947,Patient-Doctor Communication
948,Prescription and Medication Management
949,Telephone Service
950,Overall Patient Satisfaction
951,Medical Staff Competence
952,Patient-Doctor Communication
953,Doctor Consultations
954,Overall Patient Satisfaction
955,Telephone Service
956,Appointment Accessibility
957,Follow-Up and Continuity of Care
958,Follow-Up and Continuity of Care
959,Reception Staff Interaction
960,Reception Staff Interaction
961,Patient-Doctor Communication
962,Follow-Up and Continuity of Care
963,Test Results
964,Doctor Consultations
965,Prescription and Medication Management
966,Medical Staff Competence
967,Overall Patient Satisfaction
968,Reception Staff Interaction
969,Patient Empowerment and Support
970,Overall Patient Satisfaction
971,Weekend Service Availability
972,Follow-Up and Continuity of Care
973,Test Results
974,Reception Staff Interaction
975,Follow-Up and Continuity of Care
976,Medical Staff Competence
977,Telephone Service
978,Patient Empowerment and Support
979,Facilities and Cleanliness
980,Medical Staff Competence
981,Vaccinations
982,Appointment Accessibility
983,Medical Staff Competence
984,Overall Patient Satisfaction
985,Overall Patient Satisfaction
986,Follow-Up and Continuity of Care
987,Follow-Up and Continuity of Care
